Date,Time,S,CommStat,room temp,box temp,dut temp,supply at box
7/15/2020,3:20:51 PM,1231.788,OK,73.046392,72.672785,71.929527,73.16911
7/15/2020,3:20:52 PM,1232.788,OK,73.047757,72.667909,71.922151,73.152171
7/15/2020,3:20:53 PM,1233.788,OK,73.041111,72.66043,71.919248,73.159669
7/15/2020,3:20:54 PM,1234.788,OK,73.041212,72.664692,71.933085,73.162682
7/15/2020,3:20:55 PM,1235.788,OK,73.051009,72.676154,71.934562,73.159167
7/15/2020,3:20:56 PM,1236.788,OK,73.060363,72.695913,71.936014,73.185576
7/15/2020,3:20:57 PM,1237.788,OK,73.044976,72.666285,71.928543,73.144403
7/15/2020,3:20:58 PM,1238.788,OK,73.036482,72.677041,71.926679,73.162042
7/15/2020,3:20:59 PM,1239.788,OK,73.042247,72.678864,71.925149,73.166711
7/15/2020,3:21:00 PM,1240.788,OK,73.037738,72.649096,71.913075,73.160546
7/15/2020,3:21:01 PM,1241.788,OK,73.048907,72.68279,71.927049,73.179945
7/15/2020,3:21:02 PM,1242.788,OK,73.01825,72.686662,71.93217,73.170504
7/15/2020,3:21:03 PM,1243.788,OK,73.015059,72.660586,71.917323,73.156498
7/15/2020,3:21:04 PM,1244.788,OK,73.003715,72.680862,71.92512,73.161378
7/15/2020,3:21:05 PM,1245.788,OK,73.0124,72.659591,71.917161,73.166735
7/15/2020,3:21:06 PM,1246.788,OK,73.025687,72.667471,71.942525,73.175861
7/15/2020,3:21:07 PM,1247.788,OK,73.0138,72.677635,71.938957,73.171878
7/15/2020,3:21:08 PM,1248.788,OK,73.01447,72.671231,71.925891,73.178371
7/15/2020,3:21:09 PM,1249.788,OK,73.025261,72.6633,71.926698,73.185834
7/15/2020,3:21:10 PM,1250.788,OK,73.015276,72.666213,71.90547,73.175018
7/15/2020,3:21:11 PM,1251.788,OK,73.036508,72.682039,71.925048,73.166298
7/15/2020,3:21:12 PM,1252.788,OK,73.024581,72.649305,71.912698,73.166851
7/15/2020,3:21:13 PM,1253.788,OK,73.012039,72.65715,71.930535,73.170117
7/15/2020,3:21:14 PM,1254.788,OK,73.008422,72.678497,71.925251,73.181476
7/15/2020,3:21:15 PM,1255.788,OK,73.017021,72.684601,71.927611,73.191738
7/15/2020,3:21:16 PM,1256.788,OK,73.019654,72.663102,71.912764,73.171076
7/15/2020,3:21:17 PM,1257.788,OK,73.023388,72.673493,71.939808,73.193112
7/15/2020,3:21:18 PM,1258.788,OK,73.028126,72.67532,71.93456,73.1679
7/15/2020,3:21:19 PM,1259.788,OK,73.003962,72.658225,71.91954,73.17244
7/15/2020,3:21:20 PM,1260.788,OK,73.009446,72.681601,71.940011,73.173348
7/15/2020,3:21:21 PM,1261.788,OK,73.024143,72.684651,71.954717,73.189708
7/15/2020,3:21:22 PM,1262.788,OK,73.025516,72.674448,71.942873,73.183713
7/15/2020,3:21:23 PM,1263.788,OK,73.034094,72.676423,71.927747,73.190457
7/15/2020,3:21:24 PM,1264.788,OK,73.020425,72.680314,71.922309,73.176695
7/15/2020,3:21:25 PM,1265.788,OK,73.008909,72.675058,71.936297,73.17207
7/15/2020,3:21:26 PM,1266.788,OK,73.017832,72.684163,71.933833,73.179237
7/15/2020,3:21:27 PM,1267.788,OK,73.028435,72.678957,71.928209,73.171536
7/15/2020,3:21:28 PM,1268.788,OK,73.027075,72.677597,71.940168,73.195967
7/15/2020,3:21:29 PM,1269.788,OK,73.008781,72.660132,71.919783,73.175179
7/15/2020,3:21:30 PM,1270.788,OK,73.032305,72.694063,71.938325,73.190798
7/15/2020,3:21:31 PM,1271.788,OK,73.022889,72.674243,71.935564,73.189286
7/15/2020,3:21:32 PM,1272.788,OK,73.011342,72.686827,71.937746,73.191467
7/15/2020,3:21:33 PM,1273.788,OK,72.998623,72.655382,71.908371,73.168766
7/15/2020,3:21:34 PM,1274.788,OK,73.014204,72.696762,71.937279,73.184345
7/15/2020,3:21:35 PM,1275.788,OK,73.018277,72.687938,71.945101,73.192578
7/15/2020,3:21:36 PM,1276.788,OK,73.035572,72.686928,71.937848,73.181585
7/15/2020,3:21:37 PM,1277.788,OK,73.002809,72.663313,71.9213,73.184183
7/15/2020,3:21:38 PM,1278.788,OK,73.017876,72.660075,71.925969,73.161395
7/15/2020,3:21:39 PM,1279.788,OK,73.036734,72.66687,71.941091,73.200634
7/15/2020,3:21:40 PM,1280.788,OK,73.0147,72.670629,71.9307,73.178186
7/15/2020,3:21:41 PM,1281.788,OK,73.030128,72.67441,71.922411,73.182382
7/15/2020,3:21:42 PM,1282.788,OK,73.036774,72.692291,71.952369,73.190275
7/15/2020,3:21:43 PM,1283.788,OK,73.031011,72.685279,71.923711,73.172865
7/15/2020,3:21:44 PM,1284.788,OK,73.019606,72.654315,71.931446,73.187251
7/15/2020,3:21:45 PM,1285.788,OK,73.031619,72.664251,71.920573,73.176385
7/15/2020,3:21:46 PM,1286.788,OK,73.041213,72.693818,71.942659,73.196793
7/15/2020,3:21:47 PM,1287.788,OK,73.041741,72.676043,71.930461,73.180958
7/15/2020,3:21:48 PM,1288.788,OK,73.018843,72.669266,71.924333,73.192214
7/15/2020,3:21:49 PM,1289.788,OK,73.018132,72.669947,71.921935,73.179398
7/15/2020,3:21:50 PM,1290.788,OK,73.026457,72.683785,71.942772,73.195531
7/15/2020,3:21:51 PM,1291.788,OK,73.023451,72.685623,71.939872,73.198168
7/15/2020,3:21:52 PM,1292.788,OK,73.013746,72.670923,71.928913,73.183055
7/15/2020,3:21:53 PM,1293.788,OK,73.012588,72.661444,71.924841,73.188554
7/15/2020,3:21:54 PM,1294.788,OK,73.007317,72.684466,71.926227,73.177044
7/15/2020,3:21:55 PM,1295.788,OK,73.014618,72.683029,71.945602,73.20223
7/15/2020,3:21:56 PM,1296.788,OK,72.973153,72.668604,71.913689,73.161602
7/15/2020,3:21:57 PM,1297.788,OK,72.973559,72.660688,71.926998,73.191126
7/15/2020,3:21:58 PM,1298.788,OK,72.968201,72.660738,71.924968,73.186601
7/15/2020,3:21:59 PM,1299.788,OK,72.961961,72.680294,71.940785,73.189096
7/15/2020,3:22:00 PM,1300.788,OK,72.97506,72.673008,71.945983,73.17474
7/15/2020,3:22:01 PM,1301.788,OK,72.948258,72.657435,71.932069,73.174563
7/15/2020,3:22:02 PM,1302.788,OK,72.941489,72.664397,71.909481,73.18901
7/15/2020,3:22:03 PM,1303.788,OK,72.960677,72.691077,71.9395,73.185733
7/15/2020,3:22:04 PM,1304.788,OK,72.94188,72.666452,71.919861,73.186073
7/15/2020,3:22:05 PM,1305.788,OK,72.953731,72.684962,71.939211,73.187523
7/15/2020,3:22:06 PM,1306.788,OK,72.953113,72.676854,71.932348,73.182329
7/15/2020,3:22:07 PM,1307.788,OK,72.926791,72.654689,71.930988,73.201352
7/15/2020,3:22:08 PM,1308.788,OK,72.953706,72.665797,71.933358,73.181258
7/15/2020,3:22:09 PM,1309.788,OK,72.945553,72.674702,71.925617,73.187665
7/15/2020,3:22:10 PM,1310.788,OK,72.950418,72.67083,71.941723,73.210833
7/15/2020,3:22:11 PM,1311.788,OK,72.935,72.671637,71.919221,73.187929
7/15/2020,3:22:12 PM,1312.788,OK,72.919267,72.662975,71.912221,73.177605
7/15/2020,3:22:13 PM,1313.788,OK,72.952019,72.671875,71.946234,73.195366
7/15/2020,3:22:14 PM,1314.788,OK,72.93131,72.669413,71.934833,73.185697
7/15/2020,3:22:15 PM,1315.788,OK,72.934411,72.676037,71.925815,73.204436
7/15/2020,3:22:16 PM,1316.788,OK,72.942159,72.679501,71.940807,73.204209
7/15/2020,3:22:17 PM,1317.788,OK,72.951265,72.687904,71.947565,73.2096
7/15/2020,3:22:18 PM,1318.788,OK,72.935532,72.675498,71.945144,73.206348
7/15/2020,3:22:19 PM,1319.788,OK,72.945593,72.675158,71.940641,73.214327
7/15/2020,3:22:20 PM,1320.788,OK,72.95922,72.672976,71.93388,73.184692
7/15/2020,3:22:21 PM,1321.788,OK,72.958718,72.684956,71.949194,73.196253
7/15/2020,3:22:22 PM,1322.788,OK,72.966622,72.704928,71.927134,73.219547
7/15/2020,3:22:23 PM,1323.788,OK,72.956399,72.666826,71.948123,73.186863
7/15/2020,3:22:24 PM,1324.788,OK,72.952908,72.673737,71.916743,73.182956
7/15/2020,3:22:25 PM,1325.788,OK,72.952807,72.671555,71.944529,73.204486
7/15/2020,3:22:26 PM,1326.788,OK,72.972563,72.704628,71.9439,73.225903
7/15/2020,3:22:27 PM,1327.788,OK,72.966109,72.686939,71.9466,73.219866
7/15/2020,3:22:28 PM,1328.788,OK,72.964734,72.681403,71.93357,73.201853
7/15/2020,3:22:29 PM,1329.788,OK,72.970797,72.672904,71.932976,73.208747
7/15/2020,3:22:30 PM,1330.788,OK,72.980934,72.685123,71.938955,73.219714
7/15/2020,3:22:31 PM,1331.788,OK,72.967306,72.684808,71.938641,73.216488
7/15/2020,3:22:32 PM,1332.788,OK,72.953943,72.675188,71.914865,73.20479
7/15/2020,3:22:33 PM,1333.788,OK,72.965516,72.67844,71.949336,73.200138
7/15/2020,3:22:34 PM,1334.788,OK,72.949645,72.683788,71.94095,73.200493
7/15/2020,3:22:35 PM,1335.788,OK,72.978051,72.683072,71.94731,73.225567
7/15/2020,3:22:36 PM,1336.788,OK,72.960868,72.672127,71.945102,73.218785
7/15/2020,3:22:37 PM,1337.788,OK,72.960589,72.662695,71.930255,73.193132
7/15/2020,3:22:38 PM,1338.788,OK,72.969959,72.667753,71.934083,73.197546
7/15/2020,3:22:39 PM,1339.788,OK,72.98845,72.679976,71.93588,73.222275
7/15/2020,3:22:40 PM,1340.788,OK,72.967152,72.663862,71.926288,73.203195
7/15/2020,3:22:41 PM,1341.788,OK,72.992067,72.689765,71.949687,73.244639
7/15/2020,3:22:42 PM,1342.788,OK,72.998624,72.694078,71.930432,73.587199
7/15/2020,3:22:43 PM,1343.788,OK,72.999445,72.778946,71.958309,74.10574
7/15/2020,3:22:44 PM,1344.788,OK,72.995651,72.861273,71.963253,74.663179
7/15/2020,3:22:45 PM,1345.788,OK,73.000922,72.975961,71.976019,75.250711
7/15/2020,3:22:46 PM,1346.788,OK,72.985214,73.137055,71.966547,75.858247
7/15/2020,3:22:47 PM,1347.788,OK,72.979278,73.269638,71.955197,76.450848
7/15/2020,3:22:48 PM,1348.788,OK,72.995615,73.475223,72.000261,77.072139
7/15/2020,3:22:49 PM,1349.788,OK,72.989197,73.641406,72.005911,77.682983
7/15/2020,3:22:50 PM,1350.788,OK,72.980993,73.837393,72.009773,78.303057
7/15/2020,3:22:51 PM,1351.788,OK,73.002398,74.015968,72.009545,78.949548
7/15/2020,3:22:52 PM,1352.788,OK,73.012635,74.254463,72.021453,79.561475
7/15/2020,3:22:53 PM,1353.788,OK,73.019454,74.444201,72.019534,80.200059
7/15/2020,3:22:54 PM,1354.788,OK,73.024989,74.729903,72.03298,80.796959
7/15/2020,3:22:55 PM,1355.788,OK,73.039047,74.91228,72.047877,81.432399
7/15/2020,3:22:56 PM,1356.788,OK,73.042476,75.114361,72.056302,82.075683
7/15/2020,3:22:57 PM,1357.788,OK,73.04027,75.342372,72.047435,82.700724
7/15/2020,3:22:58 PM,1358.788,OK,73.03722,75.596936,72.070189,83.332584
7/15/2020,3:22:59 PM,1359.788,OK,73.053231,75.831036,72.086208,84.017522
7/15/2020,3:23:00 PM,1360.788,OK,73.076705,76.070068,72.09471,84.650913
7/15/2020,3:23:01 PM,1361.788,OK,73.045931,76.298105,72.086396,85.29302
7/15/2020,3:23:02 PM,1362.788,OK,73.048051,76.576393,72.099755,85.895682
7/15/2020,3:23:03 PM,1363.788,OK,73.066018,76.820414,72.125353,86.544696
7/15/2020,3:23:04 PM,1364.788,OK,73.060982,77.167641,72.105369,87.222246
7/15/2020,3:23:05 PM,1365.788,OK,73.064199,77.39962,72.123014,87.881917
7/15/2020,3:23:06 PM,1366.788,OK,73.072124,77.70902,72.153479,88.591784
7/15/2020,3:23:07 PM,1367.788,OK,73.060014,77.984782,72.139608,89.264753
7/15/2020,3:23:08 PM,1368.788,OK,73.067025,78.195098,72.147038,89.929564
7/15/2020,3:23:09 PM,1369.788,OK,73.082239,78.480781,72.15019,90.588668
7/15/2020,3:23:10 PM,1370.788,OK,73.088682,78.744816,72.187017,91.235558
7/15/2020,3:23:11 PM,1371.788,OK,73.073189,79.015563,72.175263,91.924359
7/15/2020,3:23:12 PM,1372.788,OK,73.101289,79.285357,72.224184,92.612003
7/15/2020,3:23:13 PM,1373.788,OK,73.095211,79.542193,72.217688,93.307158
7/15/2020,3:23:14 PM,1374.788,OK,73.0639,79.784212,72.193854,93.955289
7/15/2020,3:23:15 PM,1375.788,OK,73.100634,80.178979,72.232269,94.677485
7/15/2020,3:23:16 PM,1376.788,OK,73.07125,80.490806,72.199959,95.32624
7/15/2020,3:23:17 PM,1377.788,OK,73.066233,80.86663,72.220326,96.038321
7/15/2020,3:23:18 PM,1378.788,OK,73.084273,81.152245,72.221727,96.719496
7/15/2020,3:23:19 PM,1379.788,OK,73.104205,81.480296,72.259147,97.43229
7/15/2020,3:23:20 PM,1380.788,OK,73.093009,81.766532,72.257102,98.093567
7/15/2020,3:23:21 PM,1381.788,OK,73.08929,82.034909,72.286675,98.798124
7/15/2020,3:23:22 PM,1382.788,OK,73.120099,82.327677,72.282955,99.464677
7/15/2020,3:23:23 PM,1383.788,OK,73.102364,82.474803,72.291014,100.127031
7/15/2020,3:23:24 PM,1384.788,OK,73.128383,82.727967,72.320373,100.811384
7/15/2020,3:23:25 PM,1385.788,OK,73.087413,82.998879,72.303108,101.462694
7/15/2020,3:23:26 PM,1386.788,OK,73.105493,83.310701,72.319114,102.149426
7/15/2020,3:23:27 PM,1387.788,OK,73.112514,83.576302,72.336958,102.866412
7/15/2020,3:23:28 PM,1388.788,OK,73.102581,83.851483,72.348245,103.54516
7/15/2020,3:23:29 PM,1389.788,OK,73.094903,84.258777,72.340543,104.29848
7/15/2020,3:23:30 PM,1390.788,OK,73.113808,84.668953,72.372009,105.055876
7/15/2020,3:23:31 PM,1391.788,OK,73.122566,84.902237,72.371805,105.84329
7/15/2020,3:23:32 PM,1392.788,OK,73.100603,85.202661,72.379557,106.571093
7/15/2020,3:23:33 PM,1393.788,OK,73.118429,85.545696,72.421942,107.261199
7/15/2020,3:23:34 PM,1394.788,OK,73.120585,85.880954,72.437415,107.971241
7/15/2020,3:23:35 PM,1395.788,OK,73.104904,86.0815,72.432548,108.663531
7/15/2020,3:23:36 PM,1396.788,OK,73.125592,86.441265,72.445752,109.376603
7/15/2020,3:23:37 PM,1397.788,OK,73.122756,86.811061,72.454983,110.123512
7/15/2020,3:23:38 PM,1398.788,OK,73.136697,87.173901,72.480996,110.88173
7/15/2020,3:23:39 PM,1399.788,OK,73.142546,87.53566,72.492673,111.656641
7/15/2020,3:23:40 PM,1400.788,OK,73.119063,87.855443,72.494565,112.359702
7/15/2020,3:23:41 PM,1401.788,OK,73.128276,88.249301,72.5146,113.063198
7/15/2020,3:23:42 PM,1402.788,OK,73.121117,88.535638,72.528245,113.74473
7/15/2020,3:23:43 PM,1403.788,OK,73.133774,88.770202,72.535081,114.485405
7/15/2020,3:23:44 PM,1404.788,OK,73.133369,89.053669,72.544245,115.235865
7/15/2020,3:23:45 PM,1405.788,OK,73.137746,89.435472,72.556114,116.00095
7/15/2020,3:23:46 PM,1406.788,OK,73.11091,89.797801,72.573793,116.728324
7/15/2020,3:23:47 PM,1407.788,OK,73.131507,90.021937,72.591483,117.460373
7/15/2020,3:23:48 PM,1408.788,OK,73.134155,90.371324,72.606614,118.267816
7/15/2020,3:23:49 PM,1409.788,OK,73.1276,90.694215,72.609212,119.054206
7/15/2020,3:23:50 PM,1410.788,OK,73.146269,90.8813,72.644529,119.867036
7/15/2020,3:23:51 PM,1411.788,OK,73.13006,91.210613,72.651618,120.684955
7/15/2020,3:23:52 PM,1412.788,OK,73.120001,91.514233,72.668185,121.446048
7/15/2020,3:23:53 PM,1413.788,OK,73.116358,91.861237,72.68701,122.248121
7/15/2020,3:23:54 PM,1414.788,OK,73.149071,92.261404,72.700327,123.023637
7/15/2020,3:23:55 PM,1415.788,OK,73.132363,92.682372,72.675043,123.845637
7/15/2020,3:23:56 PM,1416.788,OK,73.132337,93.052988,72.716962,124.688122
7/15/2020,3:23:57 PM,1417.788,OK,73.117894,93.364316,72.717396,125.461914
7/15/2020,3:23:58 PM,1418.788,OK,73.135356,93.766714,72.731809,126.214172
7/15/2020,3:23:59 PM,1419.788,OK,73.116373,93.982506,72.752348,126.918001
7/15/2020,3:24:00 PM,1420.788,OK,73.153812,94.321147,72.796035,127.684356
7/15/2020,3:24:01 PM,1421.788,OK,73.14151,94.580098,72.787059,128.43326
7/15/2020,3:24:02 PM,1422.788,OK,73.117296,94.875772,72.795294,129.152952
7/15/2020,3:24:03 PM,1423.788,OK,73.134539,95.287231,72.810876,129.882062
7/15/2020,3:24:04 PM,1424.788,OK,73.138851,95.688289,72.817268,130.615021
7/15/2020,3:24:05 PM,1425.788,OK,73.12559,96.184939,72.832713,131.333136
7/15/2020,3:24:06 PM,1426.788,OK,73.127305,96.611602,72.842333,132.030042
7/15/2020,3:24:07 PM,1427.788,OK,73.128933,96.777994,72.845209,132.783388
7/15/2020,3:24:08 PM,1428.788,OK,73.119203,97.199798,72.855032,133.565584
7/15/2020,3:24:09 PM,1429.788,OK,73.121181,97.52217,72.875317,134.374367
7/15/2020,3:24:10 PM,1430.788,OK,73.136309,97.788474,72.88795,135.176338
7/15/2020,3:24:11 PM,1431.788,OK,73.126477,98.111821,72.88935,135.97126
7/15/2020,3:24:12 PM,1432.788,OK,73.129957,98.562798,72.889918,136.771674
7/15/2020,3:24:13 PM,1433.788,OK,73.147957,98.951243,72.915824,137.537521
7/15/2020,3:24:14 PM,1434.788,OK,73.131003,99.339191,72.932151,138.289468
7/15/2020,3:24:15 PM,1435.788,OK,73.116635,99.420635,72.945656,139.080967
7/15/2020,3:24:16 PM,1436.788,OK,73.122054,99.818248,72.975204,139.892745
7/15/2020,3:24:17 PM,1437.788,OK,73.119182,100.308105,73.023502,140.667639
7/15/2020,3:24:18 PM,1438.788,OK,73.111933,100.657785,73.019164,141.439359
7/15/2020,3:24:19 PM,1439.788,OK,73.114372,101.06923,73.036057,142.218518
7/15/2020,3:24:20 PM,1440.788,OK,73.107045,101.349101,73.056944,143.025493
7/15/2020,3:24:21 PM,1441.788,OK,73.109329,101.747698,73.067354,143.808716
7/15/2020,3:24:22 PM,1442.788,OK,73.113035,102.188183,73.107026,144.612148
7/15/2020,3:24:23 PM,1443.788,OK,73.122221,102.609674,73.114317,145.361
7/15/2020,3:24:24 PM,1444.788,OK,73.110573,102.73832,73.12638,146.15637
7/15/2020,3:24:25 PM,1445.788,OK,73.091452,103.026325,73.138459,146.961325
7/15/2020,3:24:26 PM,1446.788,OK,73.104373,103.511295,73.144308,147.685498
7/15/2020,3:24:27 PM,1447.788,OK,73.105459,104.047964,73.179088,148.411419
7/15/2020,3:24:28 PM,1448.788,OK,73.098184,104.408438,73.209251,149.212232
7/15/2020,3:24:29 PM,1449.788,OK,73.104337,104.621616,73.227468,149.988462
7/15/2020,3:24:30 PM,1450.788,OK,73.111257,104.835526,73.257265,150.760105
7/15/2020,3:24:31 PM,1451.788,OK,73.087469,105.083864,73.260517,151.489808
7/15/2020,3:24:32 PM,1452.788,OK,73.092968,105.26605,73.283069,152.237341
7/15/2020,3:24:33 PM,1453.788,OK,73.101415,105.67123,73.288187,152.865118
7/15/2020,3:24:34 PM,1454.788,OK,73.131843,106.127395,73.331091,153.583876
7/15/2020,3:24:35 PM,1455.788,OK,73.096499,106.437832,73.328611,154.275931
7/15/2020,3:24:36 PM,1456.788,OK,73.101704,106.676042,73.350037,154.951601
7/15/2020,3:24:37 PM,1457.788,OK,73.110592,106.894131,73.338127,155.656583
7/15/2020,3:24:38 PM,1458.788,OK,73.105235,107.25273,73.367293,156.161149
7/15/2020,3:24:39 PM,1459.788,OK,73.1039,107.655276,73.367207,156.749773
7/15/2020,3:24:40 PM,1460.788,OK,73.083415,107.921648,73.399133,157.357692
7/15/2020,3:24:41 PM,1461.788,OK,73.08097,108.126842,73.410413,157.965325
7/15/2020,3:24:42 PM,1462.788,OK,73.107695,108.494682,73.445453,158.572978
7/15/2020,3:24:43 PM,1463.788,OK,73.096286,108.648531,73.467319,158.993002
7/15/2020,3:24:44 PM,1464.788,OK,73.090538,108.994608,73.498588,159.476508
7/15/2020,3:24:45 PM,1465.788,OK,73.092976,109.325564,73.469149,159.881593
7/15/2020,3:24:46 PM,1466.788,OK,73.101531,109.525651,73.489035,160.320946
7/15/2020,3:24:47 PM,1467.788,OK,73.113975,109.868763,73.528761,160.673932
7/15/2020,3:24:48 PM,1468.788,OK,73.125182,110.36961,73.578142,160.950997
7/15/2020,3:24:49 PM,1469.788,OK,73.108973,110.557395,73.558194,161.172963
7/15/2020,3:24:50 PM,1470.788,OK,73.113889,110.523441,73.585567,161.439147
7/15/2020,3:24:51 PM,1471.788,OK,73.129093,110.632648,73.59744,161.705623
7/15/2020,3:24:52 PM,1472.788,OK,73.121717,110.939678,73.629991,161.923243
7/15/2020,3:24:53 PM,1473.788,OK,73.118226,111.079495,73.620679,162.139791
7/15/2020,3:24:54 PM,1474.788,OK,73.143261,111.272177,73.654442,162.406916
7/15/2020,3:24:55 PM,1475.788,OK,73.135611,111.27569,73.629742,162.659307
7/15/2020,3:24:56 PM,1476.788,OK,73.142292,111.32264,73.654305,162.906238
7/15/2020,3:24:57 PM,1477.788,OK,73.140314,111.715647,73.676032,163.070671
7/15/2020,3:24:58 PM,1478.788,OK,73.162209,111.932527,73.688356,163.249761
7/15/2020,3:24:59 PM,1479.788,OK,73.140593,112.076536,73.677974,163.413705
7/15/2020,3:25:00 PM,1480.788,OK,73.137214,112.150315,73.701628,163.60296
7/15/2020,3:25:01 PM,1481.788,OK,73.156791,112.460315,73.719536,163.77819
7/15/2020,3:25:02 PM,1482.788,OK,73.154081,112.697453,73.685637,163.85451
7/15/2020,3:25:03 PM,1483.788,OK,73.156917,112.98363,73.732554,163.931768
7/15/2020,3:25:04 PM,1484.788,OK,73.157901,113.118737,73.76847,164.075704
7/15/2020,3:25:05 PM,1485.788,OK,73.147578,113.151021,73.81429,164.196204
7/15/2020,3:25:06 PM,1486.788,OK,73.1561,113.390533,73.84776,164.356299
7/15/2020,3:25:07 PM,1487.788,OK,73.161508,113.567047,73.8357,164.438462
7/15/2020,3:25:08 PM,1488.788,OK,73.1589,113.55267,73.831846,164.495546
7/15/2020,3:25:09 PM,1489.788,OK,73.193401,113.55183,73.88879,164.628836
7/15/2020,3:25:10 PM,1490.788,OK,73.182098,113.779187,73.86374,164.725174
7/15/2020,3:25:11 PM,1491.788,OK,73.148406,113.946585,73.841624,164.810928
7/15/2020,3:25:12 PM,1492.788,OK,73.173117,113.956059,73.852266,164.76788
7/15/2020,3:25:13 PM,1493.788,OK,73.164098,114.039397,73.842428,164.803005
7/15/2020,3:25:14 PM,1494.788,OK,73.155587,114.191367,73.881761,164.870531
7/15/2020,3:25:15 PM,1495.788,OK,73.155765,114.338653,73.899404,164.931117
7/15/2020,3:25:16 PM,1496.788,OK,73.186081,114.230206,73.96339,164.982218
7/15/2020,3:25:17 PM,1497.788,OK,73.187582,114.307474,73.975701,164.927689
7/15/2020,3:25:18 PM,1498.788,OK,73.198915,114.415968,74.006989,164.949939
7/15/2020,3:25:19 PM,1499.788,OK,73.206326,114.489647,74.031861,165.013501
7/15/2020,3:25:20 PM,1500.788,OK,73.195171,114.640483,74.034847,164.997867
7/15/2020,3:25:21 PM,1501.788,OK,73.195095,114.740231,74.071777,165.094455
7/15/2020,3:25:22 PM,1502.788,OK,73.187709,114.690216,74.0777,165.048639
7/15/2020,3:25:23 PM,1503.788,OK,73.197479,114.830162,74.099939,165.108041
7/15/2020,3:25:24 PM,1504.788,OK,73.192918,114.967472,74.102449,165.093153
7/15/2020,3:25:25 PM,1505.788,OK,73.170719,114.840621,74.104376,165.116366
7/15/2020,3:25:26 PM,1506.788,OK,73.161847,114.996113,74.123365,165.11583
7/15/2020,3:25:27 PM,1507.788,OK,73.174782,114.992486,74.143362,165.018402
7/15/2020,3:25:28 PM,1508.788,OK,73.137618,115.05101,74.128253,165.056527
7/15/2020,3:25:29 PM,1509.788,OK,73.129943,115.050419,74.135133,165.055539
7/15/2020,3:25:30 PM,1510.788,OK,73.119355,115.063271,74.161971,165.097647
7/15/2020,3:25:31 PM,1511.788,OK,73.124839,115.10449,74.150405,165.143635
7/15/2020,3:25:32 PM,1512.788,OK,73.113556,115.22176,74.157007,165.085589
7/15/2020,3:25:33 PM,1513.788,OK,73.121323,115.350751,74.173917,165.125329
7/15/2020,3:25:34 PM,1514.788,OK,73.107646,115.557713,74.18062,165.138266
7/15/2020,3:25:35 PM,1515.788,OK,73.098335,115.472916,74.183404,165.165926
7/15/2020,3:25:36 PM,1516.788,OK,73.093953,115.626228,74.199092,165.122162
7/15/2020,3:25:37 PM,1517.788,OK,73.089114,115.729223,74.202209,165.074098
7/15/2020,3:25:38 PM,1518.788,OK,73.097438,115.71161,74.243624,165.101725
7/15/2020,3:25:39 PM,1519.788,OK,73.061333,115.725784,74.281512,165.120412
7/15/2020,3:25:40 PM,1520.788,OK,73.069603,115.648761,74.302249,165.097406
7/15/2020,3:25:41 PM,1521.788,OK,73.056605,115.668618,74.274292,164.989771
7/15/2020,3:25:42 PM,1522.788,OK,73.040599,115.88549,74.281578,164.871168
7/15/2020,3:25:43 PM,1523.788,OK,73.065305,116.11939,74.312089,164.85159
7/15/2020,3:25:44 PM,1524.788,OK,73.040588,116.056104,74.331872,164.846187
7/15/2020,3:25:45 PM,1525.788,OK,73.069014,115.959729,74.359448,164.845112
7/15/2020,3:25:46 PM,1526.788,OK,73.064742,115.814237,74.365156,164.700815
7/15/2020,3:25:47 PM,1527.788,OK,73.074675,115.808486,74.411251,164.643171
7/15/2020,3:25:48 PM,1528.788,OK,73.058614,115.990271,74.403099,164.619163
7/15/2020,3:25:49 PM,1529.788,OK,73.055767,115.972824,74.424367,164.637753
7/15/2020,3:25:50 PM,1530.788,OK,73.049791,115.915257,74.43045,164.657744
7/15/2020,3:25:51 PM,1531.788,OK,73.054545,115.814843,74.416077,164.522991
7/15/2020,3:25:52 PM,1532.788,OK,73.087485,115.862157,74.481421,164.459428
7/15/2020,3:25:53 PM,1533.788,OK,73.048193,115.766678,74.484143,164.383929
7/15/2020,3:25:54 PM,1534.788,OK,73.063534,115.904684,74.428387,164.388311
7/15/2020,3:25:55 PM,1535.788,OK,73.057056,116.173615,74.467225,164.377608
7/15/2020,3:25:56 PM,1536.788,OK,73.069449,116.324998,74.490003,164.214002
7/15/2020,3:25:57 PM,1537.788,OK,73.055808,116.223698,74.496325,164.127893
7/15/2020,3:25:58 PM,1538.788,OK,73.045636,116.196233,74.486576,164.111198
7/15/2020,3:25:59 PM,1539.788,OK,73.061393,116.26011,74.52186,164.09383
7/15/2020,3:26:00 PM,1540.788,OK,73.083834,116.229683,74.526344,164.088213
7/15/2020,3:26:01 PM,1541.788,OK,73.061928,116.403002,74.531231,163.926186
7/15/2020,3:26:02 PM,1542.788,OK,73.06026,116.290235,74.557428,163.878815
7/15/2020,3:26:03 PM,1543.788,OK,73.062262,116.135125,74.574776,163.84596
7/15/2020,3:26:04 PM,1544.788,OK,73.065608,116.162034,74.5639,163.871958
7/15/2020,3:26:05 PM,1545.788,OK,73.041643,116.314069,74.573208,163.822172
7/15/2020,3:26:06 PM,1546.788,OK,73.062179,116.37977,74.615759,163.635433
7/15/2020,3:26:07 PM,1547.788,OK,73.07195,116.394626,74.605154,163.587297
